ensenanza,curso,codmodalidad,modalidad,turno,exp,sexo,codcentro,centro,provincia,localidad,nmatriculado
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20050000218271,Hombre,50008629,E.F.A. EL SALTO,Zaragoza,Zuera,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20050000218896,Hombre,50011732,MAR DE ARAGÓN,Zaragoza,Caspe,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20050000218917,Hombre,50011732,MAR DE ARAGÓN,Zaragoza,Caspe,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20050000218934,Hombre,50011732,MAR DE ARAGÓN,Zaragoza,Caspe,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20050000218952,Hombre,50011732,MAR DE ARAGÓN,Zaragoza,Caspe,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20050000219410,Hombre,50011732,MAR DE ARAGÓN,Zaragoza,Caspe,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20050000219436,Hombre,50011732,MAR DE ARAGÓN,Zaragoza,Caspe,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20050000221144,Hombre,50008629,E.F.A. EL SALTO,Zaragoza,Zuera,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20050000222020,Hombre,50008629,E.F.A. EL SALTO,Zaragoza,Zuera,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20050000222467,Hombre,50011732,MAR DE ARAGÓN,Zaragoza,Caspe,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20060000234962,Hombre,50011732,MAR DE ARAGÓN,Zaragoza,Caspe,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20060000235452,Hombre,50008629,E.F.A. EL SALTO,Zaragoza,Zuera,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20060000236097,Hombre,50008629,E.F.A. EL SALTO,Zaragoza,Zuera,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20060000236993,Hombre,50008629,E.F.A. EL SALTO,Zaragoza,Zuera,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20060000237279,Hombre,50008629,E.F.A. EL SALTO,Zaragoza,Zuera,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20060000245450,Hombre,50011732,MAR DE ARAGÓN,Zaragoza,Caspe,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20070000268348,Hombre,50011732,MAR DE ARAGÓN,Zaragoza,Caspe,1
Ciclos Formativos de Formación Profesional Básica,1,FPB115,Actividades Agropecuarias,Diurno,20190000513559,Hombre,50011732,MAR DE ARAGÓN,Zaragoza,Caspe,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20040000153892,Hombre,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20040000171631,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20040000182676,Hombre,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20050000188412,Mujer,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20050000217819,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20050000218181,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20050000221082,Hombre,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20050000224031,Hombre,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20050000225132,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20050000226255,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20050000226278,Mujer,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20050000228000,Hombre,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20050000228027,Hombre,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20050000228080,Mujer,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20050000228261,Mujer,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000234823,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000235045,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000236140,Hombre,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000236699,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000237058,Mujer,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000237667,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000241194,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000241521,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000242888,Hombre,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000244533,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000244661,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000244971,Mujer,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000246947,Hombre,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000248045,Hombre,50001829,E.F.A. BOALARES,Zaragoza,Ejea de los Caballeros,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000249347,Hombre,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000251099,Hombre,50001829,E.F.A. BOALARES,Zaragoza,Ejea de los Caballeros,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000251533,Hombre,50001829,E.F.A. BOALARES,Zaragoza,Ejea de los Caballeros,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20060000251645,Hombre,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20070000252571,Hombre,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20070000253601,Mujer,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20070000253902,Mujer,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20070000253998,Hombre,44003028,DE SAN BLAS,Teruel,San Blas,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20070000268744,Hombre,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20080000319215,Hombre,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20100000343402,Hombre,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20140000419955,Hombre,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20150000434702,Hombre,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20160000452980,Hombre,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20160000453580,Hombre,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20160000456071,Hombre,22002491,MONTEARAGÓN,Huesca,Huesca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20180000494970,Hombre,50010961,SIERRA DE LA VIRGEN,Zaragoza,Illueca,1
Ciclos Formativos de Formación Profesional Básica,1,FPB116,Aprovechamientos Forestales,Diurno,20190000508034,Hombre,50001829,E.F.A. BOALARES,Zaragoza,Ejea de los Caballeros,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20030000149682,Hombre,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20040000170567,Hombre,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20040000173091,Mujer,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20040000177284,Hombre,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20040000177453,Hombre,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20050000197809,Mujer,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20050000217903,Mujer,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20050000221199,Mujer,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20050000223944,Mujer,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20050000226158,Hombre,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20050000226463,Hombre,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20090000323192,Hombre,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20110000362286,Mujer,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20160000454015,Hombre,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB117,Artes Gráficas,Diurno,20160000455343,Hombre,50010739,PILAR LORENGAR,Zaragoza,Zaragoza,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20040000170716,Mujer,44004045,VALLE DEL JILOCA,Teruel,Calamocha,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20050000218055,Mujer,44004045,VALLE DEL JILOCA,Teruel,Calamocha,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20050000218195,Hombre,50011008,RODANAS,Zaragoza,Épila,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20050000218202,Hombre,50011008,RODANAS,Zaragoza,Épila,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20050000224279,Hombre,50011008,RODANAS,Zaragoza,Épila,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20060000230903,Hombre,44004045,VALLE DEL JILOCA,Teruel,Calamocha,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20060000235112,Hombre,50011008,RODANAS,Zaragoza,Épila,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20060000235609,Hombre,50011008,RODANAS,Zaragoza,Épila,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20060000235849,Hombre,50011008,RODANAS,Zaragoza,Épila,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20060000241143,Hombre,44004045,VALLE DEL JILOCA,Teruel,Calamocha,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20060000250089,Mujer,44004045,VALLE DEL JILOCA,Teruel,Calamocha,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20070000254365,Mujer,44004045,VALLE DEL JILOCA,Teruel,Calamocha,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20070000254382,Mujer,44004045,VALLE DEL JILOCA,Teruel,Calamocha,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20110000375564,Hombre,44004045,VALLE DEL JILOCA,Teruel,Calamocha,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20130000397203,Hombre,50011008,RODANAS,Zaragoza,Épila,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20150000435552,Mujer,44004045,VALLE DEL JILOCA,Teruel,Calamocha,1
Ciclos Formativos de Formación Profesional Básica,1,FPB119,Industrias Alimentarias,Diurno,20190000507397,Hombre,44004045,VALLE DEL JILOCA,Teruel,Calamocha,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20030000007251,Mujer,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20040000180989,Hombre,22000809,HERMANOS ARGENSOLA,Huesca,Barbastro,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20040000182611,Mujer,22005030,MONEGROS-GASPAR LAX,Huesca,Sariñena,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20050000219158,Hombre,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20050000219929,Hombre,22000809,HERMANOS ARGENSOLA,Huesca,Barbastro,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20050000224224,Hombre,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20050000227966,Mujer,22000809,HERMANOS ARGENSOLA,Huesca,Barbastro,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20050000228152,Hombre,22000809,HERMANOS ARGENSOLA,Huesca,Barbastro,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000230064,Hombre,22005030,MONEGROS-GASPAR LAX,Huesca,Sariñena,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000231831,Hombre,22000809,HERMANOS ARGENSOLA,Huesca,Barbastro,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000235596,Hombre,44005116,GÚDAR-JAVALAMBRE,Teruel,Mora de Rubielos,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000235961,Hombre,22002168,BALTASAR GRACIÁN,Huesca,Graus,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000237612,Hombre,44005116,GÚDAR-JAVALAMBRE,Teruel,Mora de Rubielos,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000237905,Hombre,44005116,GÚDAR-JAVALAMBRE,Teruel,Mora de Rubielos,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000239721,Hombre,22002168,BALTASAR GRACIÁN,Huesca,Graus,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000246602,Hombre,22002168,BALTASAR GRACIÁN,Huesca,Graus,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000246631,Mujer,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000247679,Hombre,44005116,GÚDAR-JAVALAMBRE,Teruel,Mora de Rubielos,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000248012,Hombre,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000248014,Hombre,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000248017,Hombre,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000248034,Mujer,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000248769,Hombre,22005030,MONEGROS-GASPAR LAX,Huesca,Sariñena,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000249053,Mujer,22005030,MONEGROS-GASPAR LAX,Huesca,Sariñena,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000249061,Hombre,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000249616,Hombre,22002168,BALTASAR GRACIÁN,Huesca,Graus,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000250847,Hombre,50008770,RÍO ARBA,Zaragoza,Tauste,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20060000251442,Mujer,22005030,MONEGROS-GASPAR LAX,Huesca,Sariñena,1
Ciclos Formativos de Formación Profesional Básica,1,FPB121,Informática de Oficina,Diurno,20070000253101,Hombre,22002168,BALTASAR GRACIÁN,Huesca,Graus,1
